id,title,text,question,answers
6.95007E+11,سل,"السل أو الدرن أو التدرن هو مرض معد شائع وقاتل في كثير من الحالات تُسببه سُلالات مُختلفة من البكتيريا الفُطْرية، وعادة"" الفُطْرية السلية"" يُهاجم السل عادة الرئة، ولكنه يُمكن أن يؤثر أيضًا على أجزاء أخرى من الجسم. وينتقل المرض عن طريق الهواء عند انتقال رذاذ لعاب الأفراد المُصابين بعدوى السل النشطة عن طريق السعال أو العطس، أو أي طريقة أخرى لانتقال رذاذ اللعاب في الهواء تُعد مُعظم الإصابات بإنها لا عرضية وكامنة، ولكن واحدة من بين كل عشر حالات كامنة ستتطور في نهاية المطاف إلى حالة عدوى نشطة والتي إذا ما تُركت دون علاج، ستسبب وفاة أكثر من 50٪ من المُصابين بها.",الى ماذا يتطور السل؟,"{'text': array(['حالة عدوى نشطة'], dtype=object), 'answer_start': array([476], dtype=int32)}"
4.96967E+11,سل,"تشمل الأعراض الكلاسيكية لعدوى السل النشط السعال المزمن مع البلغم المشوب بالدم والحمى والتعرق الليلي وفقدان الوزن (وهذا الأخير هو الذي يُبرر إطلاق تسمية ""ضموري"" التي كانت سائدة ومُتداولة سابقًا على هذا المرض). تؤدي إصابة الأجهزة الأُخرى إلى مجموعة واسعة من الأعراض. يعتمد التشخيص الطبي للإصابة بالسل النشط على الأشعة (عادة فحص الصدر بالأشعة السينية)، بالإضافة إلى الفحص المجهري والمزرعة الميكروبيولوجية لسوائل الجسم. يعتمدُ تشخيص حالات السل الخافي على اختبار السل الجلدي و/أو اختبارات الدم. يُعد العلاج صعبًا ويتطلب إعطاء مُضادات حيوية مُتعددة على مدى فترة زمنية طويلة. كما يجب فحص المُخالطين الاجتماعيين وعلاجهم إذا دعت الضرورة لذلك. تمثل مقاومة المضادات الحيوية مُشكلة مُتزايدة في حالات الإصابة بعدوى السل المقاوم للأدوية المتعددة (MDR-TB). تعتمدُ الوقاية على برامج الفحص والتطعيم بواسطة لُقاح عصية كالميت - غيران.",ما هى اعراض السل النشط؟,"{'text': array(['السعال المزمن مع البلغم المشوب بالدم والحمى والتعرق الليلي وفقدان الوزن'],
      dtype=object), 'answer_start': array([41], dtype=int32)}"
3.11052E+11,سل,"تشمل الأعراض الكلاسيكية لعدوى السل النشط السعال المزمن مع البلغم المشوب بالدم والحمى والتعرق الليلي وفقدان الوزن (وهذا الأخير هو الذي يُبرر إطلاق تسمية ""ضموري"" التي كانت سائدة ومُتداولة سابقًا على هذا المرض). تؤدي إصابة الأجهزة الأُخرى إلى مجموعة واسعة من الأعراض. يعتمد التشخيص الطبي للإصابة بالسل النشط على الأشعة (عادة فحص الصدر بالأشعة السينية)، بالإضافة إلى الفحص المجهري والمزرعة الميكروبيولوجية لسوائل الجسم. يعتمدُ تشخيص حالات السل الخافي على اختبار السل الجلدي و/أو اختبارات الدم. يُعد العلاج صعبًا ويتطلب إعطاء مُضادات حيوية مُتعددة على مدى فترة زمنية طويلة. كما يجب فحص المُخالطين الاجتماعيين وعلاجهم إذا دعت الضرورة لذلك. تمثل مقاومة المضادات الحيوية مُشكلة مُتزايدة في حالات الإصابة بعدوى السل المقاوم للأدوية المتعددة (MDR-TB). تعتمدُ الوقاية على برامج الفحص والتطعيم بواسطة لُقاح عصية كالميت - غيران.",ما الاسم الاخر لمرض السل؟,"{'text': array(['""ضموري""'], dtype=object), 'answer_start': array([152], dtype=int32)}"
8.39129E+11,سل,"تشمل الأعراض الكلاسيكية لعدوى السل النشط السعال المزمن مع البلغم المشوب بالدم والحمى والتعرق الليلي وفقدان الوزن (وهذا الأخير هو الذي يُبرر إطلاق تسمية ""ضموري"" التي كانت سائدة ومُتداولة سابقًا على هذا المرض). تؤدي إصابة الأجهزة الأُخرى إلى مجموعة واسعة من الأعراض. يعتمد التشخيص الطبي للإصابة بالسل النشط على الأشعة (عادة فحص الصدر بالأشعة السينية)، بالإضافة إلى الفحص المجهري والمزرعة الميكروبيولوجية لسوائل الجسم. يعتمدُ تشخيص حالات السل الخافي على اختبار السل الجلدي و/أو اختبارات الدم. يُعد العلاج صعبًا ويتطلب إعطاء مُضادات حيوية مُتعددة على مدى فترة زمنية طويلة. كما يجب فحص المُخالطين الاجتماعيين وعلاجهم إذا دعت الضرورة لذلك. تمثل مقاومة المضادات الحيوية مُشكلة مُتزايدة في حالات الإصابة بعدوى السل المقاوم للأدوية المتعددة (MDR-TB). تعتمدُ الوقاية على برامج الفحص والتطعيم بواسطة لُقاح عصية كالميت - غيران.",كيف يشخص مرض السل؟,"{'text': array(['يعتمد التشخيص الطبي للإصابة بالسل النشط على الأشعة'], dtype=object), 'answer_start': array([265], dtype=int32)}"
4.15939E+11,بشار الأسد,بشار حافظ الأسد (مواليد 11 سبتمبر 1965) هو رئيس الجمهورية العربية السورية وابن الرئيس السابق حافظ الأسد، وقد استلم الرئاسة في عام 2000 بعد وفاة أبيه عقب تعديل استثنائي لدستور الجمهورية العربية السورية متعلق بعمر رئيس البلاد واستفتاء صوري عام.,متى ولد بشار الاسد؟,"{'text': array(['11 سبتمبر 1965)'], dtype=object), 'answer_start': array([24], dtype=int32)}"
6.99918E+11,بشار الأسد,بشار حافظ الأسد (مواليد 11 سبتمبر 1965) هو رئيس الجمهورية العربية السورية وابن الرئيس السابق حافظ الأسد، وقد استلم الرئاسة في عام 2000 بعد وفاة أبيه عقب تعديل استثنائي لدستور الجمهورية العربية السورية متعلق بعمر رئيس البلاد واستفتاء صوري عام.,ما وظيفة بشار الاسد؟,"{'text': array(['رئيس الجمهورية العربية السورية'], dtype=object), 'answer_start': array([43], dtype=int32)}"
8.12723E+11,بشار الأسد,بشار حافظ الأسد (مواليد 11 سبتمبر 1965) هو رئيس الجمهورية العربية السورية وابن الرئيس السابق حافظ الأسد، وقد استلم الرئاسة في عام 2000 بعد وفاة أبيه عقب تعديل استثنائي لدستور الجمهورية العربية السورية متعلق بعمر رئيس البلاد واستفتاء صوري عام.,من هو والد بشار الاسد؟,"{'text': array(['حافظ الأسد'], dtype=object), 'answer_start': array([5], dtype=int32)}"
7.47913E+11,بشار الأسد,بشار حافظ الأسد (مواليد 11 سبتمبر 1965) هو رئيس الجمهورية العربية السورية وابن الرئيس السابق حافظ الأسد، وقد استلم الرئاسة في عام 2000 بعد وفاة أبيه عقب تعديل استثنائي لدستور الجمهورية العربية السورية متعلق بعمر رئيس البلاد واستفتاء صوري عام. وهو في ذات الوقت، قائد الجيش والقوات المسلحة السورية منذ عام 2000، والأمين القُطري لحزب البعث العربي الاشتراكي الحاكم في البلاد منذ 1963. قبل دخوله السياسة، كان طبيبا، وتخصص في طب العيون في لندن حتى عودته إلى دمشق عام 1994 بعد وفاة أخيه باسل الأسد في حادث سيارة.,متى استلم بشار الرئاسة؟,"{'text': array(['2000'], dtype=object), 'answer_start': array([130], dtype=int32)}"
1.0709E+11,بشار الأسد,بشار حافظ الأسد (مواليد 11 سبتمبر 1965) هو رئيس الجمهورية العربية السورية وابن الرئيس السابق حافظ الأسد، وقد استلم الرئاسة في عام 2000 بعد وفاة أبيه عقب تعديل استثنائي لدستور الجمهورية العربية السورية متعلق بعمر رئيس البلاد واستفتاء صوري عام. وهو في ذات الوقت، قائد الجيش والقوات المسلحة السورية منذ عام 2000، والأمين القُطري لحزب البعث العربي الاشتراكي الحاكم في البلاد منذ 1963. قبل دخوله السياسة، كان طبيبا، وتخصص في طب العيون في لندن حتى عودته إلى دمشق عام 1994 بعد وفاة أخيه باسل الأسد في حادث سيارة.,ما التعديل الدستورى الذى تم؟,"{'text': array(['تعديل استثنائي لدستور الجمهورية العربية السورية متعلق بعمر رئيس البلاد'],
      dtype=object), 'answer_start': array([153], dtype=int32)}"
1.39824E+11,بشار الأسد,بشار حافظ الأسد (مواليد 11 سبتمبر 1965) هو رئيس الجمهورية العربية السورية وابن الرئيس السابق حافظ الأسد، وقد استلم الرئاسة في عام 2000 بعد وفاة أبيه عقب تعديل استثنائي لدستور الجمهورية العربية السورية متعلق بعمر رئيس البلاد واستفتاء صوري عام. وهو في ذات الوقت، قائد الجيش والقوات المسلحة السورية منذ عام 2000، والأمين القُطري لحزب البعث العربي الاشتراكي الحاكم في البلاد منذ 1963. قبل دخوله السياسة، كان طبيبا، وتخصص في طب العيون في لندن حتى عودته إلى دمشق عام 1994 بعد وفاة أخيه باسل الأسد في حادث سيارة.,ما اسم اخيه؟,"{'text': array(['باسل الأسد'], dtype=object), 'answer_start': array([480], dtype=int32)}"
4.90371E+11,بشار الأسد,شهد حكم بشار الأسد بدأ موجة احتجاجات بدأت في 15 آذار عام 2011 ولا زالت رافعة شعارات ضد القمع والفساد وكبت الحريات ومطالبة بإسقاط النظام البعثي الذي استخدم ضدها الأسلحة الثقيلة وقوات الشبيحة بحسب منظميها في تحد غير مسبوق لحكم بشار الأسد وحزب البعث السوري ومتأثرة بموجة الاحتجاجات العارمة التي اندلعت في الوطن العربي أواخر عام 2010، في حين أعلنت الحكومة السورية أن هذه الحوادث من تنفيذ متشددين وإرهابيين من شأنهم زعزعة الأمن القومي وإقامة إمارة إسلامية في بعض أجزاء البلاد. وقد نتج عن قمع هذا الحراك الشعبي الآلاف من الضحايا والجرحى والمعتقلين، بالإضافة إلى الخسائر في صفوف القوات المسلحة. في المقابل، قام الأسد بعدة إجراءات إصلاحية لامتصاص غضب الشارع والمجتمع الدولي - معظمها لم يُطبق على أرض الواقع.,متى بدات الموجة الاحتجاجية فى عهد بشار؟,"{'text': array(['15 آذار عام 2011'], dtype=object), 'answer_start': array([45], dtype=int32)}"
4.47812E+11,بشار الأسد,شهد حكم بشار الأسد بدأ موجة احتجاجات بدأت في 15 آذار عام 2011 ولا زالت رافعة شعارات ضد القمع والفساد وكبت الحريات ومطالبة بإسقاط النظام البعثي الذي استخدم ضدها الأسلحة الثقيلة وقوات الشبيحة بحسب منظميها في تحد غير مسبوق لحكم بشار الأسد وحزب البعث السوري ومتأثرة بموجة الاحتجاجات العارمة التي اندلعت في الوطن العربي أواخر عام 2010، في حين أعلنت الحكومة السورية أن هذه الحوادث من تنفيذ متشددين وإرهابيين من شأنهم زعزعة الأمن القومي وإقامة إمارة إسلامية في بعض أجزاء البلاد. وقد نتج عن قمع هذا الحراك الشعبي الآلاف من الضحايا والجرحى والمعتقلين، بالإضافة إلى الخسائر في صفوف القوات المسلحة. في المقابل، قام الأسد بعدة إجراءات إصلاحية لامتصاص غضب الشارع والمجتمع الدولي - معظمها لم يُطبق على أرض الواقع.,متى اندلعت موجة الاحتجاجات فى العالم العربى؟,"{'text': array(['أواخر عام 2010،'], dtype=object), 'answer_start': array([315], dtype=int32)}"
3.46655E+11,بشار الأسد,شهد حكم بشار الأسد بدأ موجة احتجاجات بدأت في 15 آذار عام 2011 ولا زالت رافعة شعارات ضد القمع والفساد وكبت الحريات ومطالبة بإسقاط النظام البعثي الذي استخدم ضدها الأسلحة الثقيلة وقوات الشبيحة بحسب منظميها في تحد غير مسبوق لحكم بشار الأسد وحزب البعث السوري ومتأثرة بموجة الاحتجاجات العارمة التي اندلعت في الوطن العربي أواخر عام 2010، في حين أعلنت الحكومة السورية أن هذه الحوادث من تنفيذ متشددين وإرهابيين من شأنهم زعزعة الأمن القومي وإقامة إمارة إسلامية في بعض أجزاء البلاد. وقد نتج عن قمع هذا الحراك الشعبي الآلاف من الضحايا والجرحى والمعتقلين، بالإضافة إلى الخسائر في صفوف القوات المسلحة. في المقابل، قام الأسد بعدة إجراءات إصلاحية لامتصاص غضب الشارع والمجتمع الدولي - معظمها لم يُطبق على أرض الواقع.,ماذا نتج عن قمع الحراك الشعبى؟,"{'text': array(['الآلاف من الضحايا والجرحى والمعتقلين،'], dtype=object), 'answer_start': array([505], dtype=int32)}"
9.13476E+11,هولندا,هولندا (بالهولندية: Nederland ‏ ˈne:dərˌlɑnt) هي دولة تأسيسية تشكل الجزء الأوروبي من مملكة الأراضي المنخفضة (بالهولندية: Koninkrijk der Nederlanden) التي تتكون رسمياً من جزء أوروبي يضم اثنتي عشر مقاطعة، وتقع شمال غرب أوروبا، وجزء كاريبي  يتكون من ثلاث جزر في البحر الكاريبي بأميركا اللاتينية.,ما اسم هولندا بالانجليزية؟,"{'text': array(['Nederland'], dtype=object), 'answer_start': array([20], dtype=int32)}"
5.38541E+11,هولندا,هولندا (بالهولندية: Nederland ‏ ˈne:dərˌlɑnt) هي دولة تأسيسية تشكل الجزء الأوروبي من مملكة الأراضي المنخفضة (بالهولندية: Koninkrijk der Nederlanden) التي تتكون رسمياً من جزء أوروبي يضم اثنتي عشر مقاطعة، وتقع شمال غرب أوروبا، وجزء كاريبي  يتكون من ثلاث جزر في البحر الكاريبي بأميركا اللاتينية.,كم مقاطعة فى الجزء الاوروبى من هولندا؟,"{'text': array(['اثنتي عشر مقاطعة،'], dtype=object), 'answer_start': array([185], dtype=int32)}"
4.51087E+11,هولندا,هولندا (بالهولندية: Nederland ‏ ˈne:dərˌlɑnt) هي دولة تأسيسية تشكل الجزء الأوروبي من مملكة الأراضي المنخفضة (بالهولندية: Koninkrijk der Nederlanden) التي تتكون رسمياً من جزء أوروبي يضم اثنتي عشر مقاطعة، وتقع شمال غرب أوروبا، وجزء كاريبي  يتكون من ثلاث جزر في البحر الكاريبي بأميركا اللاتينية.,كم جزيرة فى الجزء الكاريبى من هولندا؟,"{'text': array(['ثلاث جزر'], dtype=object), 'answer_start': array([247], dtype=int32)}"
1.935E+11,هولندا,"هولندا (بالهولندية: ) هي دولة تأسيسية تشكل الجزء الأوروبي من مملكة الأراضي المنخفضة (بالهولندية: Koninkrijk der Nederlanden) التي تتكون رسمياً من جزء أوروبي يضم اثنتي عشر مقاطعة، وتقع شمال غرب أوروبا، وجزء كاريبي يتكون من ثلاث جزر في البحر الكاريبي بأميركا اللاتينية. ويحد الجزء الأوروبي بحر الشمال من ناحيتي الشمال والغرب، وبلجيكا من الجنوب، وألمانيا من الشرق، ويشترك في حدوده البحرية مع كل من بلجيكا وألمانيا والمملكة المتحدة. نظام الحكم في هولندا ديمقراطي برلماني، وعاصمتها الرسمية هي أمستردام، في حين يقع مقر الملك والحكومة في لاهاي. ميناء روتردام هو أكبر ميناء في أوروبا – ويصل حجمه حجم الثلاث موانئ التي تليه مجتمعة – وكان أكبر ميناء في العالم في الفترة بين 1962 و2004. وكثيراً ما يستخدم اسم ""هولاندا"" ليشير لكل مملكة الأراضي المنخفضة.",ماذا يحد الجزء الاوروبى؟,"{'text': array(['بحر الشمال من ناحيتي الشمال والغرب، وبلجيكا من الجنوب، وألمانيا من الشرق،'],
      dtype=object), 'answer_start': array([288], dtype=int32)}"
4.24442E+11,هولندا,"هولندا (بالهولندية: ) هي دولة تأسيسية تشكل الجزء الأوروبي من مملكة الأراضي المنخفضة (بالهولندية: Koninkrijk der Nederlanden) التي تتكون رسمياً من جزء أوروبي يضم اثنتي عشر مقاطعة، وتقع شمال غرب أوروبا، وجزء كاريبي يتكون من ثلاث جزر في البحر الكاريبي بأميركا اللاتينية. ويحد الجزء الأوروبي بحر الشمال من ناحيتي الشمال والغرب، وبلجيكا من الجنوب، وألمانيا من الشرق، ويشترك في حدوده البحرية مع كل من بلجيكا وألمانيا والمملكة المتحدة. نظام الحكم في هولندا ديمقراطي برلماني، وعاصمتها الرسمية هي أمستردام، في حين يقع مقر الملك والحكومة في لاهاي. ميناء روتردام هو أكبر ميناء في أوروبا – ويصل حجمه حجم الثلاث موانئ التي تليه مجتمعة – وكان أكبر ميناء في العالم في الفترة بين 1962 و2004. وكثيراً ما يستخدم اسم ""هولاندا"" ليشير لكل مملكة الأراضي المنخفضة.",ما هو نظام الحكم فى هولندا؟,"{'text': array(['ديمقراطي برلماني،'], dtype=object), 'answer_start': array([450], dtype=int32)}"
9.94115E+11,هولندا,"هولندا (بالهولندية: ) هي دولة تأسيسية تشكل الجزء الأوروبي من مملكة الأراضي المنخفضة (بالهولندية: Koninkrijk der Nederlanden) التي تتكون رسمياً من جزء أوروبي يضم اثنتي عشر مقاطعة، وتقع شمال غرب أوروبا، وجزء كاريبي يتكون من ثلاث جزر في البحر الكاريبي بأميركا اللاتينية. ويحد الجزء الأوروبي بحر الشمال من ناحيتي الشمال والغرب، وبلجيكا من الجنوب، وألمانيا من الشرق، ويشترك في حدوده البحرية مع كل من بلجيكا وألمانيا والمملكة المتحدة. نظام الحكم في هولندا ديمقراطي برلماني، وعاصمتها الرسمية هي أمستردام، في حين يقع مقر الملك والحكومة في لاهاي. ميناء روتردام هو أكبر ميناء في أوروبا – ويصل حجمه حجم الثلاث موانئ التي تليه مجتمعة – وكان أكبر ميناء في العالم في الفترة بين 1962 و2004. وكثيراً ما يستخدم اسم ""هولاندا"" ليشير لكل مملكة الأراضي المنخفضة.",ما هى عاصمة هولندا؟,"{'text': array(['أمستردام،'], dtype=object), 'answer_start': array([488], dtype=int32)}"
3.75829E+11,هولندا,يقع حوالي نصف مساحة أراضي هولندا تحت مستوى سطح البحر في منطقة يقطنها حوالي 21% من إجمالي السكان، بينما يقع نصف أراضيها الآخر في أقل من متر واحد (3.28 قدم) فوق مستوى سطح البحر. وهذه السمة الجغرافية هي التي أعطت للبلاد اسمها: الأراضي المنخفضة (بالهولندية: Nederlanden). معظم الأراضي المنخفضة الواقعة تحت مستوى سطح البحر كانت بفعل الإنسان نتيجة عمليات استخراج الخث (وهو نوع من النباتات المتفحمة) الجائرة التي دامت عدة قرون وعلى نطاق واسع، وعن طريق التجريف حتى في المناطق المغمورة بالفيضانات، مما أدى إلى انخفاض الأرض عن مستوى سطح البحر. وفي أواخر القرن السادس عشر الميلادي بدأت عمليات استصلاح الأراضي البحرية، وتم الحفاظ على مساحات كبيرة من هذه الأراضي حتى الآن من خلال أنظمة تصريف للمياه بالسدود والقنوات ومحطات الضخ. وتتشكل معظم أراضي هولندا من مصبات ثلاثة أنهار أوروبية مهمة، والتي تشكل مع أفرعها دلتا الراين - الماس - سخيلده. ومعظم مساحة البلاد مسطحة جداً باستثناء بضعة سفوح تلال منفردة في أقصى الجنوب الشرقي، وسلسلة تلالية قليلة الإرتفاع في الأجزاء الوسطى.,كم عدد السكان فى هولندا فى المنطقة تحت مستوى البحر؟,"{'text': array(['21%'], dtype=object), 'answer_start': array([75], dtype=int32)}"
9.10559E+11,هولندا,يقع حوالي نصف مساحة أراضي هولندا تحت مستوى سطح البحر في منطقة يقطنها حوالي 21% من إجمالي السكان، بينما يقع نصف أراضيها الآخر في أقل من متر واحد (3.28 قدم) فوق مستوى سطح البحر. وهذه السمة الجغرافية هي التي أعطت للبلاد اسمها: الأراضي المنخفضة (بالهولندية: Nederlanden). معظم الأراضي المنخفضة الواقعة تحت مستوى سطح البحر كانت بفعل الإنسان نتيجة عمليات استخراج الخث (وهو نوع من النباتات المتفحمة) الجائرة التي دامت عدة قرون وعلى نطاق واسع، وعن طريق التجريف حتى في المناطق المغمورة بالفيضانات، مما أدى إلى انخفاض الأرض عن مستوى سطح البحر. وفي أواخر القرن السادس عشر الميلادي بدأت عمليات استصلاح الأراضي البحرية، وتم الحفاظ على مساحات كبيرة من هذه الأراضي حتى الآن من خلال أنظمة تصريف للمياه بالسدود والقنوات ومحطات الضخ. وتتشكل معظم أراضي هولندا من مصبات ثلاثة أنهار أوروبية مهمة، والتي تشكل مع أفرعها دلتا الراين - الماس - سخيلده. ومعظم مساحة البلاد مسطحة جداً باستثناء بضعة سفوح تلال منفردة في أقصى الجنوب الشرقي، وسلسلة تلالية قليلة الإرتفاع في الأجزاء الوسطى.,متى بدات عمليات استصلاح الاراضى البحرية؟,"{'text': array(['أواخر القرن السادس عشر الميلادي'], dtype=object), 'answer_start': array([538], dtype=int32)}"
82768931782,هولندا,يقع حوالي نصف مساحة أراضي هولندا تحت مستوى سطح البحر في منطقة يقطنها حوالي 21% من إجمالي السكان، بينما يقع نصف أراضيها الآخر في أقل من متر واحد (3.28 قدم) فوق مستوى سطح البحر. وهذه السمة الجغرافية هي التي أعطت للبلاد اسمها: الأراضي المنخفضة (بالهولندية: Nederlanden). معظم الأراضي المنخفضة الواقعة تحت مستوى سطح البحر كانت بفعل الإنسان نتيجة عمليات استخراج الخث (وهو نوع من النباتات المتفحمة) الجائرة التي دامت عدة قرون وعلى نطاق واسع، وعن طريق التجريف حتى في المناطق المغمورة بالفيضانات، مما أدى إلى انخفاض الأرض عن مستوى سطح البحر. وفي أواخر القرن السادس عشر الميلادي بدأت عمليات استصلاح الأراضي البحرية، وتم الحفاظ على مساحات كبيرة من هذه الأراضي حتى الآن من خلال أنظمة تصريف للمياه بالسدود والقنوات ومحطات الضخ. وتتشكل معظم أراضي هولندا من مصبات ثلاثة أنهار أوروبية مهمة، والتي تشكل مع أفرعها دلتا الراين - الماس - سخيلده. ومعظم مساحة البلاد مسطحة جداً باستثناء بضعة سفوح تلال منفردة في أقصى الجنوب الشرقي، وسلسلة تلالية قليلة الإرتفاع في الأجزاء الوسطى.,كم مصب نهر فى هولندا؟,"{'text': array(['ثلاثة أنهار أوروبية'], dtype=object), 'answer_start': array([750], dtype=int32)}"
4.37827E+11,أسد,الأسد حيوان من الثدييات من فصيلة السنوريات وأحد السنوريات الأربعة الكبيرة المنتمية لجنس النمر (باللاتينية: Panthera)، وهو يُعد ثاني أكبر السنوريات في العالم بعد الببر، حيث تفوق كتلة الذكور الكبيرة منه 250 كيلوغراما (550 رطلا).,ما هو الاسد؟,"{'text': array(['حيوان من الثدييات من فصيلة السنوريات وأحد السنوريات الأربعة الكبيرة المنتمية لجنس النمر'],
      dtype=object), 'answer_start': array([6], dtype=int32)}"
1.11904E+11,أسد,الأسد حيوان من الثدييات من فصيلة السنوريات وأحد السنوريات الأربعة الكبيرة المنتمية لجنس النمر (باللاتينية: Panthera)، وهو يُعد ثاني أكبر السنوريات في العالم بعد الببر، حيث تفوق كتلة الذكور الكبيرة منه 250 كيلوغراما (550 رطلا).,ما فصيلة الاسد؟,"{'text': array(['فصيلة السنوريات'], dtype=object), 'answer_start': array([27], dtype=int32)}"
5.93736E+11,أسد,الأسد حيوان من الثدييات من فصيلة السنوريات وأحد السنوريات الأربعة الكبيرة المنتمية لجنس النمر (باللاتينية: Panthera)، وهو يُعد ثاني أكبر السنوريات في العالم بعد الببر، حيث تفوق كتلة الذكور الكبيرة منه 250 كيلوغراما (550 رطلا).,كيف نكتب حنس النمر باللاتينية؟,"{'text': array(['Panthera)،'], dtype=object), 'answer_start': array([107], dtype=int32)}"
9.22534E+11,أسد,"الأسد حيوان من الثدييات من فصيلة السنوريات وأحد السنوريات الأربعة الكبيرة المنتمية لجنس النمر (باللاتينية: ""Panthera"")، وهو يُعد ثاني أكبر السنوريات في العالم بعد الببر، حيث تفوق كتلة الذكور الكبيرة منه 250 كيلوغراما (550 رطلا). تعيش معظم الأسود البرية المتبقية اليوم في إفريقيا جنوب الصحراء الكبرى، ولا تزال جمهرة واحدة صغيرة مهددة بالانقراض تعيش في آسيا بولاية غوجرات في شمال غربي الهند. كان موطن الأسود شاسعا جدا في السابق، حيث كانت تتواجد في شمال إفريقيا، الشرق الأوسط، وآسيا الغربية، حيث انقرضت منذ بضعة قرون فقط. وحتى بداية العصر الحديث (الهولوسين، منذ حوالي 10,000 سنة)، كانت الأسود تُعتبر أكثر ثدييات اليابسة الكبرى انتشارا بعد الإنسان، حيث كانت توجد في معظم أنحاء إفريقيا، الكثير من أنحاء أوراسيا من أوروبا الغربية وصولا إلى الهند، وفي الأمريكيتين، من يوكون حتى البيرو.",ما هو ثانى اكبر السنوريات فى العالم؟,"{'text': array(['الأسد'], dtype=object), 'answer_start': array([0], dtype=int32)}"
9.77338E+11,أسد,"الأسد حيوان من الثدييات من فصيلة السنوريات وأحد السنوريات الأربعة الكبيرة المنتمية لجنس النمر (باللاتينية: ""Panthera"")، وهو يُعد ثاني أكبر السنوريات في العالم بعد الببر، حيث تفوق كتلة الذكور الكبيرة منه 250 كيلوغراما (550 رطلا). تعيش معظم الأسود البرية المتبقية اليوم في إفريقيا جنوب الصحراء الكبرى، ولا تزال جمهرة واحدة صغيرة مهددة بالانقراض تعيش في آسيا بولاية غوجرات في شمال غربي الهند. كان موطن الأسود شاسعا جدا في السابق، حيث كانت تتواجد في شمال إفريقيا، الشرق الأوسط، وآسيا الغربية، حيث انقرضت منذ بضعة قرون فقط. وحتى بداية العصر الحديث (الهولوسين، منذ حوالي 10,000 سنة)، كانت الأسود تُعتبر أكثر ثدييات اليابسة الكبرى انتشارا بعد الإنسان، حيث كانت توجد في معظم أنحاء إفريقيا، الكثير من أنحاء أوراسيا من أوروبا الغربية وصولا إلى الهند، وفي الأمريكيتين، من يوكون حتى البيرو.",ما هو اكبر السنوريات فى العالم؟,"{'text': array(['الببر،'], dtype=object), 'answer_start': array([163], dtype=int32)}"
6.99969E+11,أسد,"الأسد حيوان من الثدييات من فصيلة السنوريات وأحد السنوريات الأربعة الكبيرة المنتمية لجنس النمر (باللاتينية: ""Panthera"")، وهو يُعد ثاني أكبر السنوريات في العالم بعد الببر، حيث تفوق كتلة الذكور الكبيرة منه 250 كيلوغراما (550 رطلا). تعيش معظم الأسود البرية المتبقية اليوم في إفريقيا جنوب الصحراء الكبرى، ولا تزال جمهرة واحدة صغيرة مهددة بالانقراض تعيش في آسيا بولاية غوجرات في شمال غربي الهند. كان موطن الأسود شاسعا جدا في السابق، حيث كانت تتواجد في شمال إفريقيا، الشرق الأوسط، وآسيا الغربية، حيث انقرضت منذ بضعة قرون فقط. وحتى بداية العصر الحديث (الهولوسين، منذ حوالي 10,000 سنة)، كانت الأسود تُعتبر أكثر ثدييات اليابسة الكبرى انتشارا بعد الإنسان، حيث كانت توجد في معظم أنحاء إفريقيا، الكثير من أنحاء أوراسيا من أوروبا الغربية وصولا إلى الهند، وفي الأمريكيتين، من يوكون حتى البيرو.",ما هو وزن ذكر الاسد؟,"{'text': array(['تفوق كتلة الذكور الكبيرة منه 250 كيلوغراما'], dtype=object), 'answer_start': array([174], dtype=int32)}"
6.87864E+11,أسد,"يختلف أمد حياة الأسود باختلاف جنسها، فاللبوات التي تعيش في مناطق محميّة آمنة مثل منتزه كروغر الوطني قد تصل لما بين 12 و14 عاما، بحال تخطّت مخاطر ومشقات حياة الأشبال، بينما لا تتخطى الذكور 8 سنوات من حياتها إلا فيما ندر. إلا أن هناك وثائق تظهر أن بعض اللبوات عاشت حتى سن 20 عام في البرية. تسكن الأسود السفانا والأراضي العشبيّة عادة، إلا أنها قد تتواجد في أراضي الأشجار القمئية والغابات في بعض الأحيان. تعتبر الأسود حيوانات اجتماعية بشكل كبير مقارنة بباقي أعضاء فصيلة السنوريات، وتُسمّى المجموعة العائلية للأسود ""زمرة"" باللغة العربية، وهي تتألف من إناث مرتبطة ببعضها عن طريق القرابة (أخوات، أمهات، خالات، جدّات...)، عدد من الصغار، وبضعة ذكور بالغة. تصطاد مجموعة الإناث مع بعضها في الغالب، حيث تفترس إجمالا الحافريات الكبرى، إلا أنها قد تلجأ للتقميم إن سنحت لها الفرصة. يُعدّ الأسد مفترسا فوقيّا أو رئيسيّا (لا يفترسه أي كائن حي آخر)، ونوعا أساسيّا أو عماديّا (من أنواع الحيوانات التي يرتكز وجود باقي الأنواع بتوازن على وجودها معها في نظام بيئي معيّن). على الرغم من أن الأسود لا تعتبر الإنسان طريدة طبيعية لها وغالبا ما تتجنبه، إلا أنه يُعرف عن البعض منها أنه أصبح آكلا للبشر في حالات محددة.",كم عمر اللبوات عادة؟,"{'text': array(['بين 12 و14 عاما،'], dtype=object), 'answer_start': array([111], dtype=int32)}"
